CPIAUCSL_PC1,UNRATE,FEDFUNDS,T10Y2Y,High,Low,SP500 Close,Volume,ADX,RSI,BB width
2016-12-01,2.0508,4.7,0.54,1.2952380952380953,2253.5833449590773,2240.1771530877977,2246.6290457589284,3583392380.952381,29.150290776982892,68.50433352029796,0.1638859762252144
2017-01-01,2.51039,4.7,0.65,1.2260000000000002,2279.3645141601564,2266.755505371094,2275.1159790039064,3524159000.0,29.734766318700828,70.05746647929139,0.18259798957153076
2017-02-01,2.81036,4.6,0.66,1.2178947368421056,2332.7852590460525,2321.1936934621713,2329.9105417351975,3640127368.4210525,30.68711539647314,72.83259117570967,0.20802374314827196
2017-03-01,2.4412,4.4,0.79,1.168695652173913,2373.9391452955165,2359.0482230808425,2366.822170091712,3545555217.3913045,31.85839097597151,74.54415056692363,0.23464522924108652
2017-04-01,2.17622,4.4,0.9,1.0563157894736843,2367.174740439967,2352.3247198807567,2359.309454666941,3435035263.1578946,32.8171706050503,73.52879161616622,0.2516242838428958
2017-05-01,1.85634,4.4,0.91,1.0018181818181817,2399.5050159801135,2388.617254083807,2395.345880681818,3618507727.2727275,33.9408419370935,75.26890981784068,0.2586467661091606
2017-06-01,1.64057,4.3,1.04,0.8445454545454548,2440.3740678267045,2426.28955078125,2433.98545143821,3681931363.6363635,35.2605294251555,77.01372281082814,0.2743989059620039
2017-07-01,1.72511,4.3,1.15,0.9455000000000003,2458.224011230469,2447.2639892578127,2454.102502441406,3158470000.0,36.60202940568124,77.8883897345515,0.291496414901136
2017-08-01,1.92812,4.4,1.16,0.8739130434782608,2463.6608568274455,2449.4808721127715,2456.2230702275815,3070262173.9130435,37.884074974788845,77.98349290816347,0.30140518788285764
2017-09-01,2.18057,4.3,1.15,0.8174999999999999,2496.2080078125,2486.306494140625,2492.8410400390626,3316899000.0,39.29094745438039,79.61403737954112,0.2920571765061878
2017-10-01,2.02076,4.2,1.15,0.8104761904761906,2560.427723277699,2551.009099786932,2556.9972700639205,3221435000.0,40.973261366360404,82.11346064504998,0.2795439512279822
2017-11-01,2.17249,4.2,1.16,0.6566666666666667,2597.4299665178573,2585.0223795572915,2593.605736142113,3484440952.3809524,42.725129829861196,83.36664729769439,0.2832390092754903
2017-12-01,2.12993,4.1,1.3,0.5585,2672.3899780273437,2658.468994140625,2664.34052734375,3262559500.0,44.68433220519914,85.48306164997058,0.2966407855435974
2018-01-01,2.1037,4.0,1.41,0.5519047619047619,2796.4238397507443,2777.7214471726193,2789.8038155691966,3660005714.285714,46.91677281972583,88.32148303629145,0.31962075525714645
2018-02-01,2.22658,4.1,1.42,0.6836842105263159,2736.1094649465463,2681.7326531661183,2705.1552477384867,4188390000.0,47.242120422111846,77.33484780918359,0.31941611623405514
2018-03-01,2.33259,4.0,1.51,0.5666666666666667,2725.3214285714284,2685.0614304315477,2702.7738211495534,3636657142.857143,47.544228910041724,77.04448420956327,0.31965539478072813
2018-04-01,2.43783,4.0,1.69,0.4847619047619049,2673.0562104724704,2636.618582589286,2653.6252092633927,3316599523.8095236,47.01040100730286,71.11033574970283,0.3125706007400535
2018-05-01,2.77659,3.8,1.7,0.46590909090909083,2710.0295743075285,2686.480879350142,2701.4936190518465,3437149090.909091,46.764104175200906,73.26977916754808,0.30189828387082673
2018-06-01,2.84851,4.0,1.82,0.379047619047619,2764.3628510974704,2744.1795014880954,2754.3528878348216,3687605238.095238,46.87571840046821,75.45187811430112,0.28732492111982294
2018-07-01,2.89875,3.8,1.91,0.28238095238095245,2800.5442824590773,2782.0319010416665,2793.643357049851,3073436666.6666665,47.190057518415884,76.95761818882633,0.2721553265897358
2018-08-01,2.678,3.8,1.91,0.2534782608695652,2864.4917204483695,2848.450885275136,2857.8204292629075,3010357391.304348,47.82302520145379,79.20169188152904,0.26909207082138903
2018-09-01,2.35518,3.7,1.95,0.23631578947368423,2909.996826171875,2893.7457725123354,2901.5005139802633,3289056842.105263,48.630078063097194,80.58742961884128,0.267458874916526
2018-10-01,2.52852,3.8,2.19,0.2913636363636364,2812.8843410326085,2766.0534880264945,2785.4647800611415,3970779565.2173915,47.39829730670676,67.68582501291887,0.25454101161831494
2018-11-01,2.17281,3.8,2.2,0.258,2739.010474795387,2702.0366559709823,2723.231422061012,3813338571.428571,45.447274842573066,61.95678973906457,0.23868517891730456
2018-12-01,1.91522,3.9,2.27,0.1563157894736842,2603.9220934416117,2539.4947317023025,2567.3073858963817,4395924736.842105,42.39972367225091,50.437799365915104,0.21899046571245742
2019-01-01,1.49833,4.0,2.4,0.1704761904761905,2617.1771298363096,2584.9947800409227,2607.3899972098216,3828649047.6190476,39.4491063192833,52.86388919435242,0.2005800357722424
2019-02-01,1.48172,3.8,2.4,0.17210526315789473,2761.4126362047696,2742.4478952508225,2754.8642064144738,3693864736.8421054,37.72021377222389,60.521033364322065,0.18571397071930457
2019-03-01,1.87995,3.8,2.41,0.16142857142857142,2815.7657063802085,2789.842843191964,2803.9837937127977,3742680000.0,36.48738975337443,62.69476617642903,0.17250398512717083
2019-04-01,2.00563,3.6,2.42,0.1876190476190476,2908.761893136161,2892.6481003534227,2903.799979073661,3314516190.4761906,35.921260491394264,66.70648903737765,0.16398276332623096
2019-05-01,1.81275,3.6,2.39,0.18863636363636369,2870.2309015447445,2838.7550159801135,2854.705910422585,3493641818.181818,34.846756443221075,63.11161881015354,0.15028871958770934
2019-06-01,1.68964,3.6,2.38,0.26000000000000006,2900.743518066406,2878.5615112304686,2890.165979003906,3545214000.0,34.04770190119875,64.59572858222859,0.14493950051517515
2019-07-01,1.82116,3.7,2.4,0.2240909090909091,3003.907725941051,2984.14501953125,2996.1136363636365,3197703181.818182,33.92455281605795,68.65361892725419,0.1535737982620497
2019-08-01,1.75969,3.7,2.13,0.05500000000000001,2917.8186257102275,2876.7449951171875,2897.450450550426,3618156363.6363635,32.74335323628992,61.57574561900066,0.1536362735891754
2019-09-01,1.72733,3.5,2.04,0.05150000000000001,2992.0960083007812,2968.614501953125,2982.156005859375,3699616500.0,32.10412881401049,64.9195857480225,0.1653734050500818
2019-10-01,1.75708,3.6,1.83,0.15545454545454543,2990.4130647078805,2964.954780910326,2977.675197435462,3372371739.130435,31.474327448488037,64.59932977801098,0.1716152736757179
2019-11-01,2.03082,3.6,1.55,0.19947368421052633,3109.3900146484375,3094.3295043945313,3104.9044921875,3608996000.0,31.57702593470767,69.23946657117379,0.19013384404443442
2019-12-01,2.26172,3.6,1.55,0.24952380952380954,3183.954275948661,3167.566208612351,3176.74951171875,3431142857.142857,32.04650479953835,71.51037810337438,0.20824746373730504
2020-01-01,2.46049,3.5,1.55,0.2385714285714286,3289.698556082589,3264.34619140625,3278.202857607887,3671639047.6190476,32.95309458783948,74.38603790456374,0.2371878818692165
2020-02-01,2.31971,3.5,1.58,0.1731578947368421,3302.210513466283,3259.6294716282896,3277.3141832853617,4436435263.157895,33.847793157240964,74.31527757190875,0.25952058380965765
2020-03-01,1.53064,4.4,0.65,0.42181818181818187,2714.109530362216,2578.604092684659,2652.393632368608,7354595454.545455,32.75164598323559,43.19686116334144,0.2692996039168243
2020-04-01,0.36486,14.7,0.05,0.4328571428571428,2789.5714169456846,2730.0895182291665,2761.9752255394346,5864926190.476191,31.311729294830254,47.35939469357973,0.27269270953151087
2020-05-01,0.24244,13.2,0.05,0.5035,2942.1214965820313,2895.077502441406,2919.6084838867187,5339955000.0,29.187114069427825,52.72603363795342,0.2727039738597592
2020-06-01,0.72681,11.0,0.08,0.5436363636363635,3130.5449662642045,3074.1868119673295,3104.6609330610795,5956545454.545455,27.826468088213016,58.12342958122086,0.2757587820442858
2020-07-01,1.03283,10.2,0.09,0.4754545454545454,3223.786365855824,3182.5099764737215,3207.6190962357955,4418046363.636364,26.934414300665686,60.804736084003366,0.2802360934539317
2020-08-01,1.32759,8.4,0.1,0.5104761904761904,3399.883347284226,3374.2633231026784,3391.7100190662204,4019157142.857143,26.742826922497134,65.10676091703101,0.28246687468172194
2020-09-01,1.40065,7.9,0.09,0.5447619047619048,3398.818091982887,3336.790945870536,3365.516671316964,4384958095.238095,26.355816208393833,64.02988574507937,0.27659240578877065
2020-10-01,1.1842,6.9,0.09,0.6376190476190476,3445.0236483487215,3397.303633256392,3418.6999955610795,4078981818.181818,26.166937022416025,65.28539705984959,0.28486064747457934
2020-11-01,1.13776,6.7,0.09,0.7042105263157894,3569.34150390625,3526.2205078125,3548.99248046875,5048894000.0,26.431848122850436,68.21265899428892,0.3048274246215177
2020-12-01,1.27815,6.7,0.09,0.797727272727273,3707.6208939985795,3677.3209228515625,3695.3100142045455,4366200454.545455,27.1198578756103,71.15431526424659,0.34024955882078406
2021-01-01,1.35997,6.4,0.09,0.9500000000000001,3818.135806435033,3768.9621325041117,3793.7484323601975,5555199473.684211,28.081108600964672,72.96685382064125,0.37228640233697563
2021-02-01,1.67524,6.2,0.08,1.1426315789473687,3901.0957930715463,3856.7331671463817,3883.4321160567433,5189313684.210526,29.20284348523695,74.53669142975905,0.40427241056978924
2021-03-01,2.65838,6.0,0.07,1.463913043478261,3935.7130604619565,3883.106976052989,3910.5082795516305,5254937391.304348,30.339560025880736,75.00854585893579,0.43301225389750425
2021-04-01,4.15199,6.0,0.07,1.4718181818181817,4152.001395089285,4122.00189499628,4141.176199776785,3946156666.6666665,31.933970080939165,78.63999029974093,0.4692462762062014
2021-05-01,4.94444,5.8,0.06,1.4660000000000002,4187.078515625,4146.477978515625,4167.849536132812,3757768500.0,33.49377078465189,79.01963362652451,0.49818996803748256
2021-06-01,5.34102,5.9,0.08,1.3163636363636362,4249.386408025568,4223.202747691761,4238.48954634233,3895690000.0,35.083897656062724,80.03184310634865,0.5205580076340465
2021-07-01,5.2761,5.4,0.1,1.099047619047619,4375.644810267857,4341.0742420014885,4363.712797619048,3166496666.6666665,36.831123120773334,81.71587538164924,0.5497865655085348
2021-08-01,5.20533,5.2,0.09,1.0659090909090911,4464.497247869318,4436.474054509943,4453.965931285511,2873543636.3636365,38.62968269781642,82.83921621953503,0.5782929597336104
2021-09-01,5.38991,4.7,0.08,1.1338095238095238,4473.472888764881,4429.42431640625,4445.543317522322,3155659523.8095236,40.317648696607485,82.33085864521435,0.5996916262110195
2021-10-01,6.23694,4.6,0.08,1.19,4476.626627604167,4433.933337983631,4460.707077752976,2946414285.714286,41.89174822225723,82.53861613241746,0.6133891887938057
2021-11-01,6.82837,4.2,0.08,1.0515000000000003,4688.184756324405,4649.419038318452,4667.386648995535,3215276190.4761906,43.762863125053045,85.10870950201543,0.5806396473460681
2021-12-01,7.09654,3.9,0.08,0.785,4701.581853693182,4642.169611150568,4674.772771661932,3122719545.4545455,45.523755055734505,85.19258846171867,0.543354752236375
2022-01-01,7.52593,4.0,0.08,0.7835000000000001,4619.576025390625,4528.042016601563,4573.815454101563,3663972000.0,46.12232455424434,78.66978028273495,0.5017036663429353
2022-02-01,7.91202,3.8,0.08,0.49894736842105264,4473.607344777961,4392.072625411184,4435.980494449013,3850936315.7894735,45.583801335137764,70.70969005046513,0.46087777991983553
2022-03-01,8.55759,3.6,0.2,0.21826086956521737,4424.881644870924,4351.570015285326,4391.265264096467,4390361739.130435,44.777416049230645,68.29543847503085,0.41914722429370166
2022-04-01,,,,0.15555555555555556,4500.185872395833,4439.1674397786455,4468.859944661458,3565105333.3333335,44.30246607732276,70.1970590711561,0.38912201734223056
